User_ID Friend_ID Mutual
18 6031 0.0
18 6329 0.04
18 6205 0.0
18 5810 0.0
18 6330 0.02
19 5727 0.0
20 4838 0.03
20 6017 0.02
20 4112 0.06
20 4128 0.1
20 5803 0.21
21 6330 0.0
22 6331 0.0
22 6210 0.0
22 6332 0.0
23 6302 0.13
23 18 0.12
23 5727 0.03
23 242 0.02
24 6330 0.06
24 6333 0.05
24 5729 0.01
24 5805 0.01
24 6334 0.0
24 6335 0.0
24 5727 0.03
24 6331 0.0
24 5875 0.0
24 6175 0.01
24 5738 0.0
24 3695 0.02
24 6336 0.0
24 1419 0.0
24 6235 0.0
24 6293 0.01
24 6115 0.0
24 6177 0.02
24 6199 0.0
24 6032 0.0
25 242 0.07
25 6337 0.13
25 6285 0.11
25 5755 0.05
25 6196 0.0
25 5979 0.13
25 6338 0.14
25 6339 0.05
25 6052 0.12
25 6340 0.03
25 6290 0.02
25 6341 0.03
25 6070 0.04
25 6342 0.04
25 5729 0.02
25 6343 0.06
25 5727 0.04
25 6344 0.01
25 4128 0.04
25 1517 0.05
25 6345 0.03
25 5042 0.03
25 419 0.05
25 6347 0.04
25 6348 0.08
25 6223 0.03
25 6349 0.0
25 6350 0.04
25 520 0.02
25 6351 0.1
25 6352 0.01
25 5800 0.06
25 1282 0.0
25 4096 0.0
25 6353 0.0
25 5754 0.04
25 6354 0.0
25 6209 0.0
25 6355 0.0
25 6356 0.0
25 6357 0.03
25 6208 0.04
25 5736 0.0
25 6172 0.0
25 6358 0.07
25 5815 0.04
25 6359 0.0
25 6189 0.05
25 1518 0.06
25 6360 0.06
25 6210 0.04
25 5743 0.0
25 6029 0.0
25 6126 0.0
25 6147 0.04
26 5729 0.0
26 6361 0.0
26 6362 0.0
27 5727 0.0
27 6359 0.0
27 5733 0.0
28 5733 0.0
29 62 0.1
29 56 0.3
29 13 0.2
29 7 0.16
29 5727 0.11
29 6288 0.04
29 6363 0.0
29 5728 0.33
29 4081 0.0
30 6364 0.04
30 5727 0.01
30 5726 0.0
30 6365 0.0
31 5727 0.0
31 6172 0.0
32 6366 0.0
32 6367 0.0
32 6368 0.0
33 6369 0.0
34 6370 0.06
34 4978 0.07
34 6371 0.0
34 6372 0.0
34 6373 0.01
34 6374 0.02
34 4096 0.05
34 6212 0.04
34 5727 0.0
34 5728 0.0
34 5010 0.0
34 6375 0.0
34 4321 0.0
34 6376 0.03
34 6377 0.06
34 6378 0.0
34 6379 0.0
35 6330 0.07
35 4039 0.08
35 5191 0.06
35 6248 0.01
35 6380 0.0
35 3227 0.05
35 5732 0.0
35 4018 0.05
35 3833 0.0
36 5729 0.16
36 6381 0.09
36 5727 0.02
36 7 0.02
36 419 0.06
36 6079 0.07
36 6172 0.0
37 6382 0.0
37 6383 0.0
37 6384 0.0
38 1273 0.02
38 6250 0.06
39 18 0.0
40 6385 0.0
41 6386 0.0
41 5727 0.0
41 5733 0.0
41 5745 0.0
41 5744 0.0
41 6079 0.0
42 7 0.14
42 5727 0.15
42 6363 0.06
42 6387 0.06
42 6290 0.02
42 4018 0.05
42 6308 0.04
42 415 0.04
42 6057 0.05
42 4654 0.0
42 76 0.01
42 6177 0.0
42 242 0.0
42 6172 0.0
43 5733 0.0
44 7 0.07
44 5727 0.02
45 6388 0.05
45 3483 0.09
45 6243 0.09
45 6389 0.05
45 6053 0.1
45 5760 0.1
45 5759 0.0
45 6390 0.0
45 6391 0.03
45 6392 0.09
45 5757 0.0
45 6235 0.02
45 6096 0.02
45 6393 0.03
45 5808 0.0
45 6394 0.04
45 3129 0.04
45 6115 0.0
45 4039 0.08
45 6211 0.0
45 88 0.0
45 6332 0.0
45 4240 0.04
45 6064 0.03
46 6396 0.0
46 6070 0.0
46 5728 0.0
46 6302 0.0
47 5727 0.0
47 6397 0.0
48 6398 0.0
49 5729 0.09
49 6399 0.02
49 6070 0.05
49 6400 0.01
49 6401 0.03
49 5805 0.05
49 6402 0.02
49 5570 0.0
49 6123 0.0
49 6302 0.01
49 5811 0.0
49 88 0.0
49 6365 0.0
49 6403 0.0
49 6115 0.0
49 4654 0.0
50 5733 0.0
51 5727 0.0
52 6404 0.03
52 6053 0.0
52 5779 0.0
52 6202 0.02
52 1532 0.0
52 5799 0.0
52 6405 0.0
52 6406 0.0
52 6407 0.0
52 6408 0.0
52 6312 0.0
52 4398 0.0
53 5729 0.0
53 5727 0.0
53 4443 0.0
54 5799 0.23
54 5754 0.15
54 6410 0.18
54 6411 0.18
54 1324 0.09
54 188 0.2
54 748 0.16
54 6412 0.0
54 5779 0.06
54 1273 0.09
54 6413 0.17
54 6121 0.12
54 6414 0.15
54 6103 0.13
54 6212 0.17
54 2152 0.05
54 1658 0.16
54 637 0.09
54 6201 0.17
54 563 0.07
54 6383 0.13
54 6416 0.15
54 6389 0.11
54 6417 0.11
54 6405 0.1
54 6418 0.19
54 5972 0.0
54 6419 0.11
54 6420 0.05
54 6421 0.13
54 6422 0.04
54 6423 0.03
54 387 0.08
54 3855 0.09
54 5758 0.1
54 3971 0.07
54 5793 0.09
54 545 0.11
54 6426 0.09
54 2488 0.09
54 6427 0.05
54 6428 0.06
54 6429 0.04
54 825 0.08
54 6057 0.08
54 6196 0.07
54 5977 0.09
54 6430 0.05
54 6431 0.1
54 6432 0.09
54 4525 0.07
54 6433 0.06
54 6434 0.07
54 6435 0.03
54 6436 0.07
54 1664 0.06
54 3463 0.06
54 6438 0.08
54 4277 0.1
54 6062 0.11
54 5804 0.09
54 6439 0.08
54 5727 0.09
54 6440 0.11
54 6441 0.11
54 942 0.11
54 5797 0.07
54 6442 0.06
54 6443 0.1
54 5908 0.05
54 6444 0.0
54 5934 0.06
54 1913 0.1
54 6445 0.1
54 6446 0.1
54 6447 0.06
54 6448 0.08
54 6449 0.05
54 3749 0.08
54 6450 0.1
54 4973 0.14
54 6451 0.0
54 6452 0.05
54 6229 0.05
54 6453 0.06
54 2723 0.07
54 6156 0.0
54 5871 0.1
54 5989 0.0
54 6454 0.05
54 5741 0.08
54 6455 0.0
54 6456 0.06
54 6202 0.0
54 6457 0.07
54 6458 0.0
54 6053 0.02
54 6459 0.06
54 6460 0.06
54 6461 0.0
54 6462 0.0
54 6463 0.05
54 6464 0.03
54 2299 0.07
54 6060 0.07
54 263 0.08
54 6465 0.0
54 6466 0.0
54 6467 0.03
54 6468 0.06
54 6063 0.11
54 6469 0.04
54 6233 0.04
54 1215 0.05
54 6070 0.0
54 2122 0.04
54 6051 0.09
54 6471 0.12
54 3300 0.0
54 6472 0.04
54 6473 0.0
54 3339 0.03
54 6122 0.03
54 6077 0.03
54 2269 0.0
54 6474 0.05
55 5729 0.16
55 5727 0.01
55 6475 0.0
55 5745 0.0
55 4493 0.0
55 6126 0.03
55 5739 0.0
56 6476 0.14
56 5766 0.12
56 6477 0.1
56 6478 0.2
56 6479 0.14
56 6070 0.07
56 4020 0.05
56 7 0.05
56 5727 0.02
56 2299 0.05
56 6302 0.03
56 3833 0.03
56 6122 0.04
56 78 0.03
56 29 0.01
56 13 0.0
56 18 0.02
56 6260 0.04
56 6327 0.08
56 6272 0.0
56 6227 0.05
56 6210 0.0
56 4392 0.0
56 6073 0.0
56 6235 0.0
56 6480 0.0
57 6054 0.09
57 3363 0.03
57 5800 0.03
57 3613 0.06
57 6347 0.06
58 6330 0.0
58 6481 0.0
58 1468 0.0
58 6482 0.0
58 4039 0.0
58 4128 0.0
59 6483 0.03
59 3833 0.04
59 2299 0.0
60 6484 0.04
60 6485 0.24
60 6486 0.1
60 5729 0.02
60 2871 0.0
60 7 0.01
60 169 0.01
60 5727 0.01
60 6488 0.0
60 5728 0.0
60 6070 0.0
60 6302 0.0
60 6489 0.0
60 6490 0.0
60 6491 0.0
60 6492 0.0
60 6493 0.0
60 6494 0.0
60 6495 0.1
60 6496 0.0
60 6497 0.0
60 6498 0.0
60 6499 0.0
61 6500 0.0
61 6233 0.0
61 6501 0.0
61 6502 0.0
61 6201 0.0
61 6166 0.0
61 5730 0.0
61 1459 0.0
62 18 0.11
62 6302 0.06
62 6400 0.16
62 6503 0.02
62 5729 0.03
62 6504 0.04
62 5727 0.03
62 6505 0.0
62 13 0.04
62 29 0.0
62 1324 0.0
62 6056 0.02
62 6506 0.0
62 5737 0.0
62 6082 0.0
62 6248 0.14
62 4128 0.0
63 5733 0.0
64 6070 0.01
64 6507 0.01
64 6508 0.0
64 4039 0.0
64 5729 0.0
65 1051 0.0
66 6509 0.0
67 6285 0.15
67 6510 0.12
67 6511 0.02
67 5763 0.15
67 5805 0.07
67 5729 0.04
67 1677 0.06
67 5739 0.09
67 7 0.04
67 5727 0.03
67 6512 0.03
67 5728 0.03
67 6513 0.01
67 6273 0.04
67 5737 0.01
67 6514 0.02
67 622 0.0
67 6073 0.02
67 6515 0.01
67 6286 0.0
67 6116 0.0
67 6221 0.03
67 6516 0.07
67 6517 0.03
67 699 0.03
67 6518 0.0
67 6519 0.02
67 6520 0.02
67 1324 0.01
67 6521 0.03
67 5733 0.04
67 5927 0.0
67 3300 0.02
67 6522 0.0
67 6523 0.03
67 6178 0.04
67 5734 0.04
67 6524 0.03
67 6147 0.01
67 5811 0.01
67 6000 0.05
67 6181 0.01
67 5744 0.0
67 6354 0.03
67 6525 0.08
67 6526 0.03
67 6527 0.0
67 5791 0.03
67 6207 0.03
67 4654 0.0
67 2994 0.02
67 5753 0.0
67 6528 0.0
67 6308 0.0
67 6529 0.09
67 6530 0.0
67 6531 0.0
67 6532 0.0
67 6235 0.05
67 6301 0.0
67 6227 0.0
67 6533 0.0
67 6534 0.0
67 18 0.05
67 6535 0.0
67 6032 0.01
67 5943 0.04
67 6211 0.0
67 6427 0.0
67 6130 0.03
67 6536 0.0
67 6004 0.0
67 6537 0.04
67 6205 0.0
67 6165 0.09
67 6251 0.0
67 5810 0.0
67 6538 0.0
67 5745 0.0
67 6539 0.03
67 5800 0.0
68 6540 0.0
68 5729 0.0
69 5727 0.0
70 5726 0.0
71 6070 0.0
71 6478 0.0
71 5766 0.0
71 6400 0.0
72 5727 0.0
72 6330 0.0
73 6541 0.0
74 6542 0.0
75 6302 0.0
75 4020 0.0
76 6302 0.06
76 7 0.15
76 42 0.0
77 6362 0.0
77 6361 0.0
77 6330 0.0
78 56 0.14
78 5727 0.02
79 6543 0.0
79 6544 0.0
80 5727 0.0
81 6285 0.0
81 5729 0.0
81 6545 0.0
82 5727 0.0
83 2723 0.0
84 5765 0.03
84 6401 0.01
84 6400 0.0
84 4020 0.02
84 5727 0.0
84 5728 0.0
84 5754 0.0
85 6546 0.0
85 6313 0.0
85 184 0.0
85 6547 0.0
85 114 0.0
85 145 0.0
85 6549 0.0
85 6103 0.0
85 6550 0.0
85 6053 0.0
85 6509 0.0
85 233 0.0
85 6551 0.0
86 5727 0.0
86 5729 0.0
86 6481 0.0
86 6552 0.0
87 6553 0.0
87 6554 0.0
88 6555 0.05
88 6126 0.09
88 6196 0.07
88 5754 0.0
88 3927 0.1
88 6158 0.11
88 6556 0.15
88 5738 0.05
88 6234 0.06
88 5729 0.04
88 6557 0.05
88 6209 0.0
88 6558 0.14
88 6559 0.0
88 6404 0.11
88 3375 0.09
88 6384 0.0
88 6405 0.11
88 3289 0.06
88 6561 0.09
88 5757 0.2
88 6562 0.09
88 45 0.1
88 5758 0.12
88 6563 0.12
88 6564 0.09
88 3875 0.12
88 6565 0.09
88 4580 0.07
88 4091 0.01
88 245 0.1
88 6567 0.12
88 5621 0.1
88 6568 0.06
88 6569 0.0
88 6434 0.1
88 6570 0.11
88 6285 0.0
88 5779 0.05
88 1354 0.03
88 6202 0.04
88 6571 0.04
88 6572 0.04
88 5023 0.05
88 6573 0.04
88 6574 0.05
88 3582 0.02
88 347 0.04
88 6576 0.05
88 3456 0.04
88 6577 0.04
88 6578 0.06
88 5766 0.03
88 3409 0.05
88 6579 0.05
88 6580 0.04
88 6367 0.05
88 6581 0.05
88 6582 0.04
88 6053 0.05
88 1737 0.05
88 6070 0.05
88 6583 0.07
88 6584 0.04
88 4000 0.07
88 2980 0.06
88 49 0.02
88 3986 0.05
88 4071 0.0
88 5998 0.04
88 6279 0.03
88 6587 0.04
88 6588 0.0
88 6589 0.04
88 5811 0.05
88 4838 0.03
88 6590 0.04
88 2612 0.0
88 6591 0.05
88 6317 0.03
88 3864 0.0
88 6592 0.0
88 6593 0.0
88 6594 0.0
88 6595 0.0
88 5727 0.0
88 6596 0.02
88 6096 0.0
88 6177 0.0
88 6597 0.0
88 6598 0.0
88 6599 0.05
88 6600 0.04
88 6601 0.04
88 6172 0.0
88 6602 0.0
88 5728 0.01
88 4479 0.01
88 6216 0.0
88 6302 0.0
88 3613 0.03
88 6603 0.07
88 6604 0.04
88 4524 0.04
88 6178 0.0
88 5753 0.0
88 6605 0.03
88 3848 0.03
88 6210 0.0
88 3919 0.0
88 6607 0.0
88 4018 0.0
88 6608 0.06
88 1961 0.04
88 415 0.0
88 6609 0.0
88 4096 0.0
88 4038 0.07
88 6207 0.07
88 4081 0.0
88 6260 0.03
88 3858 0.0
88 6073 0.0
