User_ID Friend_ID Mutual
2 5882 0.06084554357361275
2 5883 0.02560457782495946
2 5884 0.04181210050035454
2 5885 0.03739787960033829
2 5886 0.0
2 5887 0.0
2 5888 0.0
2 5889 0.011174753906691854
2 5890 0.05531220985858872
2 5891 0.02956561979945413
2 5892 0.0
2 5893 0.05226512562544317
2 5894 0.04181210050035454
2 5895 0.0
2 5896 0.0
2 5897 0.018248296715045298
2 5898 0.03739787960033829
2 5899 0.0
2 5900 0.04181210050035454
2 5593 0.05913123959890826
2 3206 0.027874733666903025
2 5902 0.06640609411147796
2 5903 0.0
2 3749 0.04828045495852676
2 5904 0.0
2 5905 0.06115497490082739
2 5906 0.0
2 950 0.0
2 5907 0.08410233068905087
2 5908 0.04359212818163474
2 1512 0.0
2 5909 0.0
2 3249 0.061028979454288645
2 5910 0.0
2 5911 0.03698914733230456
2 5912 0.023193180352135665
2 5913 0.0
2 5914 0.0347897705282035
2 4997 0.051739834649044726
2 5915 0.03413943709994594
2 5916 0.018248296715045298
2 770 0.0
2 5917 0.04638636070427133
2 5918 0.0
2 5919 0.08194434716963613
2 5920 0.0
2 5921 0.0645364446988247
2 5922 0.10148296466389783
2 5923 0.08112739143148366
2 5924 0.0
2 4096 0.013937366833451512
2 5925 0.02414022747926338
2 5926 0.02414022747926338
2 1611 0.07846583072694255
2 5927 0.02956561979945413
2 5928 0.032387513781564785
2 5929 0.0
2 5930 0.04469901562676742
2 5931 0.04920016531283318
2 5932 0.045620741787613245
2 5933 0.06704852344015112
2 5934 0.05120915564991892
2 5935 0.0
2 5936 0.0
2 5937 0.04457184889504182
2 5938 0.0
2 5939 0.043183351708753044
2 5940 0.0
2 5941 0.0
2 5942 0.01706971854997297
2 5943 0.02414022747926338
2 5944 0.06704852344015112
2 5945 0.0
2 5946 0.07933288280219176
2 5947 0.06437393994470235
2 5948 0.018698939800169144
2 1459 0.02827013970960878
2 5949 0.02414022747926338
2 5950 0.04056369571574183
2 5951 0.08130545444849886
2 5952 0.027874733666903025
2 5953 0.010140923928935458
2 3189 0.07479575920067658
2 2965 0.056096819400507425
2 5955 0.0
2 856 0.02956561979945413
2 5956 0.09460998335825321
2 5957 0.04828045495852676
2 5958 0.04181210050035454
2 5959 0.02956561979945413
2 5960 0.0
2 5961 0.0
2 3619 0.0
2 5962 0.05798295088033916
2 5963 0.0316069770620507
2 5964 0.02090605025017727
2 5965 0.0
2 5966 0.065446289300592
2 5967 0.013222147133698627
2 5968 0.009592353720958518
2 5969 0.0
2 5970 0.0
2 5971 0.06529953027604837
2 5972 0.04920016531283318
2 5973 0.07131495823206692
2 5974 0.07479575920067658
2 5975 0.02090605025017727
2 3457 0.0
2 796 0.08115686550745389
2 5977 0.058831838993584906
2 5978 0.010453025125088635
2 5979 0.05019501254353033
2 5980 0.0347897705282035
2 5981 0.065506972011172
2 5982 0.07242068243779014
2 5983 0.06704852344015112
2 5984 0.0
2 5985 0.065506972011172
2 5986 0.01706971854997297
2 5987 0.0
2 5988 0.0
2 5989 0.053534908915060735
2 5990 0.0
2 5991 0.058411562810587306
2 2925 0.0
2 1261 0.0
2 5993 0.04181210050035454
2 5994 0.0
2 5995 0.06611073566849314
2 5996 0.0
2 5997 0.01260682264148248
2 5998 0.08936027073178542
2 5999 0.0
2 6000 0.02956561979945413
2 6001 0.02090605025017727
2 6002 0.07651542658688702
2 6003 0.03352426172007556
2 6004 0.04828045495852676
2 6005 0.0
2 6006 0.0
2 6007 0.0
2 6008 0.027874733666903025
2 6009 0.0597440149249054
2 6010 0.0665226445487718
2 6011 0.008362420100070907
2 6012 0.02090605025017727
2 6013 0.07651542658688702
2 6014 0.050286392580113345
2 6015 0.08122300418291091
2 6016 0.10513544914236059
2 6017 0.0
2 2239 0.0632139541241014
2 6018 0.06575652328442179
2 3833 0.0
2 6019 0.07364823905817985
2 6020 0.0
2 6021 0.065446289300592
2 6022 0.02414022747926338
2 6023 0.08959735821504544
2 6024 0.0
2 6025 0.0
2 6026 0.05740019286497204
2 6027 0.0
2 4018 0.06176056549879613
2 6028 0.0
2 6029 0.04828045495852676
2 6030 0.07526178090063816
2 6031 0.07205399308192882
2 3194 0.07067534927402196
2 6032 0.0627181507505318
2 6033 0.05913123959890826
2 4091 0.050335853880430985
2 6034 0.04280645052703807
2 6035 0.0
2 6036 0.0
2 6037 0.011174753906691854
2 6038 0.04828045495852676
2 6039 0.0
2 2164 0.02956561979945413
2 6040 0.0
2 6041 0.05120915564991892
2 6042 0.014782809899727065
2 6043 0.02090605025017727
2 6044 0.03003869975496017
2 5615 0.0
2 6045 0.08488938935886288
2 3978 0.0
2 6046 0.04181210050035454
2 5243 0.0
2 4392 0.05654027941921756
2 6048 0.06714647604670963
2 6049 0.0627181507505318
2 6050 0.0
2 6051 0.05661385170722979
2 1568 0.06827887419989188
2 6052 0.0627181507505318
2 6053 0.0
2 6054 0.06645777603549011
2 824 0.027874733666903025
2 6055 0.0609196280325326
2 6056 0.0486055795408548
2 6057 0.0
2 6058 0.04828045495852676
2 6059 0.03942082639927218
2 6060 0.06035056869815845
2 6061 0.05798295088033916
2 6062 0.0
2 6063 0.059878190129581094
2 6064 0.035717660558206715
2 6065 0.03966644140109588
2 6066 0.03621034121889507
2 6067 0.0
2 6068 0.0
2 6069 0.01207011373963169
2 6070 0.05913123959890826
2 6071 0.0
2 6072 0.01706971854997297
2 6073 0.0316069770620507
2 6074 0.09968666405323516
2 6075 0.07779229182268178
2 6076 0.08468651290057946
2 6077 0.04430518402366007
2 6078 0.02414022747926338
2 6079 0.05356235567867626
2 6080 0.09672840511651351
2 6081 0.044348429699181194
2 6082 0.02956561979945413
2 6083 0.09189333927372739
2 6084 0.09126831536041913
2 6085 0.043183351708753044
2 6086 0.10913746474081039
2 6087 0.07479575920067658
2 6088 0.0
2 6089 0.05574946733380605
2 6090 0.0
2 6091 0.013222147133698627
2 6092 0.023193180352135665
2 6093 0.07407695435903443
2 5727 0.05397918963594131
2 6094 0.0627181507505318
2 6095 0.056327197451614554
2 6096 0.044348429699181194
2 6097 0.0
2 6098 0.0
2 6099 0.06532166195954302
2 6100 0.06714647604670963
2 6101 0.03974884691796392
2 6102 0.053486218674050186
2 3218 0.02090605025017727
2 6103 0.035853580388235946
2 6104 0.06704852344015112
2 6105 0.0316069770620507
2 6106 0.08718425636326949
2 6107 0.042674296374932426
2 6108 0.09498540820688077
2 6109 0.051613977409250916
2 4813 0.04181210050035454
2 2784 0.037820467924447446
2 6111 0.018698939800169144
2 6112 0.0
2 6113 0.07111569838961407
2 6114 0.007901744265512675
2 6115 0.02414022747926338
2 6116 0.04303721473564306
2 1519 0.03966644140109588
2 6117 0.01958985908281451
2 6118 0.10884381724681888
2 6119 0.0597440149249054
2 6120 0.0
2 6121 0.08467611909345331
2 6122 0.04580286124143444
2 6123 0.033140016802128046
2 6124 0.06025765013851079
2 6125 0.11308055883843512
2 6126 0.0
2 6127 0.09032446046618911
2 6128 0.02414022747926338
2 6129 0.0316069770620507
2 6130 0.03698914733230456
2 6131 0.08112739143148366
2 6132 0.03413943709994594
2 6133 0.053831098301655396
2 6134 0.06704852344015112
2 6135 0.018698939800169144
2 6136 0.0656002204171109
2 6137 0.07167788657203636
2 6138 0.06758707444866038
2 6139 0.1017163269386154
2 4838 0.05793975599793662
2 4654 0.07278552445685778
2 6141 0.07526178090063816
2 1677 0.08435711773944396
2 6142 0.06187689742614182
2 6143 0.0656002204171109
2 6144 0.07331401097151512
2 6145 0.09100934515560324
2 6146 0.085665580257868
2 4128 0.043183351708753044
2 6147 0.06758707444866038
2 6148 0.05654866590356605
2 6149 0.054744890145135894
2 6150 0.10917828668528667
2 1546 0.013222147133698627
2 6151 0.04796176860479259
2 6152 0.08726171906745601
2 6153 0.057386569940165263
2 6154 0.06186480281431298
2 6155 0.0609196280325326
2 1370 0.0665226445487718
2 6156 0.04181210050035454
2 6157 0.0
2 6158 0.0
2 5733 0.07317117587562044
2 4112 0.013937366833451512
2 6159 0.0
2 4657 0.08362420100070908
2 2158 0.02956561979945413
2 6161 0.02956561979945413
2 6162 0.05618977194048136
2 6163 0.027874733666903025
2 3613 0.047410465593076045
2 1302 0.11766367798716981
2 6165 0.06035056869815845
2 6166 0.08248640375241731
2 5729 0.026444294267397254
2 6167 0.05913123959890826
2 6168 0.03739787960033829
2 6169 0.01580348853102535
2 6170 0.08381065430018891
2 6171 0.04763668675383568
2 6172 0.06827887419989188
2 6173 0.02956561979945413
2 6174 0.04638636070427133
2 6175 0.10057278516022669
2 6176 0.02414022747926338
2 6177 0.07574591984924343
2 6178 0.04570967119323386
2 6179 0.05913123959890826
2 6180 0.04750481487165595
2 6181 0.021591675854376522
2 6182 0.054174615321676625
2 6183 0.06690727929036247
2 6184 0.05531220985858872
2 6185 0.044348429699181194
2 6186 0.09894548898363074
2 6187 0.06903955355547427
2 6188 0.0
2 6189 0.0
2 6190 0.0
2 6191 0.02090605025017727
2 6192 0.0
2 6193 0.09672840511651351
2 637 0.0657047293577
2 6194 0.07329325225725955
2 1282 0.03413943709994594
2 1273 0.04181210050035454
2 6196 0.02090605025017727
2 6197 0.07380024796924976
2 6198 0.08201604328915699
2 6199 0.02414022747926338
2 6200 0.0
2 6201 0.06528709108548383
2 6202 0.09124148357522649
2 6203 0.073406043138621
2 6204 0.09272518221945723
2 6205 0.056096819400507425
2 6206 0.06437393994470235
2 6207 0.059529434263677856
2 6208 0.05822841956548623
2 6209 0.0714739661401308
2 6210 0.02956561979945413
2 6211 0.03944789185141314
2 6212 0.04542895407851602
2 6213 0.053006511955516464
2 6214 0.10558990543778418
2 6215 0.058065724585407284
2 6216 0.09762577420362055
2 4810 0.07564093584889489
2 3300 0.0605078001466355
2 6218 0.09124148357522649
2 6219 0.08046742493087793
2 6220 0.04359212818163474
2 6221 0.06164857888717427
2 6222 0.08102873913406629
2 6223 0.08959735821504544
2 6224 0.020281847857870915
2 6225 0.02414022747926338
2 6226 0.013222147133698627
2 6227 0.043452409462674084
2 6228 0.06084554357361275
2 6229 0.08465572793955085
2 6230 0.04181210050035454
2 6231 0.08824775849037736
2 6232 0.04828045495852676
2 6233 0.09255502993589039
2 6234 0.09237878025993641
2 6235 0.055560805312766005
2 6236 0.02956561979945413
3 6216 0.0
3 4039 0.0
4 5758 0.0
4 6196 0.0
4 2878 0.0
4 6238 0.0
5 5727 0.1276884796138123
5 7 0.06600983619844496
5 6239 0.0242144237430716
5 242 0.0
5 6240 0.0
5 6241 0.051031036307982884
6 5729 0.10425720702853739
6 5727 0.014828245646514833
6 6242 0.015228622596829316
6 7 0.0
7 6 0.1276884796138123
7 5758 0.10425720702853739
7 6196 0.10425720702853737
7 6243 0.12433397443204185
7 5765 0.10425720702853737
7 5805 0.15762208124782012
7 5729 0.1393195531438382
7 6244 0.07372097807744857
7 6099 0.14312564351916787
7 6079 0.043478260869565216
7 6245 0.15059374348566512
7 6246 0.0601929265428846
7 6172 0.10114434748483472
7 6247 0.0
7 3833 0.14457873299156004
7 6248 0.04662524041201569
7 36 0.18766297265136728
7 5733 0.10067170776086197
7 6249 0.1496390228839071
7 76 0.07250053144874472
7 6250 0.12286829679574762
7 6209 0.07133875802522817
7 3695 0.14930445469442336
7 6104 0.10425720702853739
7 6119 0.08831551737658754
7 6251 0.0865394616767029
7 44 0.07972609949241094
7 1857 0.05296271413323761
7 5950 0.07831385337968708
7 538 0.1862056313572362
7 6253 0.06557186733165744
7 748 0.042174116783665
7 532 0.0659380473395787
7 6126 0.0896651856218449
7 6255 0.057156971718135476
7 6003 0.021263700895305816
7 5886 0.039293413341370716
7 6256 0.018217988943396556
7 2895 0.03718468603754178
7 42 0.05848739732366884
7 2111 0.07704575890864052
7 6258 0.0
7 4039 0.05957554687344993
7 6175 0.07585826061362604
7 5738 0.03814004461286005
7 4288 0.020446520502738267
7 6259 0.05556927805929838
7 6260 0.09028938981432691
7 6261 0.08009260499071151
7 29 0.07530655685082074
7 5745 0.055236817666610746
7 6262 0.09931326192185401
7 6263 0.0702250809666987
7 13 0.022872126154944796
7 5739 0.10869565217391304
7 6133 0.022995426919812597
7 5691 0.09046625460638012
7 6265 0.02360960823249428
7 6266 0.05957554687344993
7 6241 0.049091690722296764
7 6267 0.033177032191748015
7 5 0.08946481190484872
7 3656 0.01974196966770652
7 6269 0.05613849609228935
7 1273 0.04371649969879742
7 350 0.08637888467109797
7 6085 0.07819290527140305
7 3180 0.08129657200411243
7 3613 0.07271792483455794
7 6029 0.05572782125753528
7 6057 0.07645793998993543
7 6271 0.0
7 4096 0.02786391062876764
7 6234 0.029554140233966273
7 67 0.036025803716501
7 5892 0.07758909001678076
7 6096 0.0
7 1324 0.042174116783665
7 4128 0.03940552031195503
7 5943 0.14519080172812554
7 5727 0.02891574659831201
7 5810 0.04170288281141495
7 6272 0.136504726557987
7 5800 0.02891574659831201
7 60 0.07881104062391006
7 6073 0.0902893898143269
7 389 0.05296271413323761
7 6273 0.10425720702853737
7 242 0.0528680532637681
7 5754 0.0
7 12 0.10223260251369135
7 56 0.0920093422623222
8 6275 0.0
8 6276 0.0
9 6096 0.0
9 6277 0.0
10 6163 0.0
11 6278 0.0
12 154 0.10425720702853737
12 6279 0.25
12 5729 0.01977099419535311
12 6243 0.01573097260610029
12 7 0.020304830129105757
12 5727 0.023629373500277863
12 6280 0.0
12 5728 0.0
12 6281 0.0
13 6040 0.12433397443204185
13 6282 0.29814239699997197
13 5729 0.11694106924093722
13 1439 0.10846522890932808
13 5732 0.08436184470725519
13 1236 0.10540925533894598
13 6284 0.08548671896885303
13 62 0.04553825555391872
13 6285 0.11226101469934863
13 6286 0.04815434123430768
13 6196 0.13333333333333333
13 2491 0.13483997249264842
13 6287 0.12888481555661677
13 4838 0.036980013081681945
13 5793 0.08981004187394179
13 5754 0.09072184232530289
13 56 0.06988338377912698
13 7 0.06220907522417994
13 6288 0.07559289460184544
13 1572 0.08037380369506868
13 6289 0.07515578790605763
13 6290 0.0454029804402663
13 242 0.0828893162880279
13 6291 0.06432897036887208
13 5727 0.03779644730092272
13 6292 0.028298423998533925
13 6293 0.06880209161537815
13 2164 0.03779644730092272
13 1282 0.10540925533894598
13 6294 0.021295885499998
13 4039 0.03627381250550058
13 6295 0.036423890980543536
13 6211 0.12171612389003691
13 4020 0.14907119849998599
13 1419 0.05270462766947299
13 6296 0.041408666249996104
13 4081 0.0
13 29 0.0
13 4018 0.0546358364708153
13 2033 0.041344911529736156
13 6298 0.044946657497549475
13 3946 0.1126872339638022
13 1158 0.06751595780557777
13 6300 0.0
13 6301 0.05923488777590923
14 1677 0.03319530651546461
14 5728 0.021787233516529753
14 6302 0.013623421903119947
14 6303 0.025221663615265913
14 4128 0.0
14 6304 0.03857583749052298
14 6305 0.0
14 6306 0.012187873735452178
14 5739 0.1091089451179962
14 5938 0.0
14 6087 0.08512565307587486
14 6096 0.0
15 18 0.0582222509739582
15 5727 0.08304547985373997
15 6307 0.026525572202137988
15 6308 0.0
15 164 0.0
16 5729 0.0
16 5727 0.0
17 5727 0.0
17 6309 0.0
17 1439 0.0
18 62 0.0582222509739582
18 6310 0.13018891098082389
18 15 0.0
18 6298 0.10212858423763305
18 6129 0.06315089779506726
18 5779 0.115723476427399
18 6238 0.15787724448766816
18 56 0.1291835761597166
18 6070 0.09298490506437854
18 6079 0.0
18 1443 0.07439366341761364
18 1031 0.07221581446741189
18 5804 0.107907043322584
18 6312 0.07596001757335209
18 5799 0.06338435847220378
18 2163 0.07516460280028289
18 6313 0.03860946304951817
18 39 0.018431983730316327
18 5758 0.031721564665906796
18 5766 0.01593154933964858
18 6314 0.0309557098792305
18 5363 0.022472264746276744
18 5729 0.03206973642043265
18 6315 0.017554669175502146
18 6316 0.026513397437765013
18 6317 0.026332003763253214
18 1261 0.027897623781605114
18 6318 0.008878810035074725
18 2612 0.031751031987324395
18 6319 0.0
18 67 0.01724394251251618
18 6288 0.027458438783474922
18 5728 0.028561068158225483
18 6320 0.016668981963846228
18 5800 0.02471396916315186
18 6321 0.01962671679947149
18 6322 0.0
18 5950 0.021698151830137312
18 242 0.029481982800776407
18 2157 0.04602873089491617
18 6290 0.01545058116522741
18 5727 0.03157544889753363
18 4018 0.0
18 6323 0.024175473851486187
18 6324 0.0291111254869791
18 6325 0.015560551102236928
18 6326 0.0
18 5733 0.0
18 5745 0.0
18 5754 0.0
18 23 0.09205746178983235
18 6327 0.0
18 1902 0.037582301400141446
18 6328 0.024071938155803965
18 6031 0.0
18 6329 0.03626321077722928
18 6205 0.0
18 5810 0.0
18 6330 0.01962671679947149
19 5727 0.0
20 4838 0.03476289997254991
20 6017 0.022501758018520477
20 4112 0.06429904295605494
20 4128 0.09534625892455924
20 5803 0.20952908873087345
21 6330 0.0
22 6331 0.0
22 6210 0.0
22 6332 0.0
23 6302 0.13018891098082389
23 18 0.1212678125181665
23 5727 0.029656491293029667
23 242 0.021110016546037454
24 6330 0.06476597001885498
24 6333 0.05261336417646564
24 5729 0.013262786101068994
24 5805 0.01362089413207989
24 6334 0.0
24 6335 0.0
24 5727 0.030151134457776358
24 6331 0.0
24 5875 0.0
24 6175 0.014113935923440919
24 5738 0.0
24 3695 0.02182178902359924
24 6336 0.0
24 1419 0.0
24 6235 0.0
24 6293 0.013608276348795433
24 6115 0.0
24 6177 0.023570226039551584
24 6199 0.0
24 6032 0.0
25 242 0.06540699401677286
25 6337 0.12956729972601957
25 6285 0.10811249552346708
25 5755 0.054921202647151376
25 6196 0.0
25 5979 0.12727272727272726
25 6338 0.1376154933185764
25 6339 0.047491747208693084
25 6052 0.11736313170325506
25 6340 0.0319910437614447
25 6290 0.020534270520573893
25 6341 0.027103854272724725
25 6070 0.036037498507822355
25 6342 0.04073142013756565
25 5729 0.02347262634065101
25 6343 0.057788559639706465
25 5727 0.044946657497549475
25 6344 0.013096815896275179
25 4128 0.035719981318454656
25 1517 0.050174520600425446
25 6345 0.03412728567151333
25 5042 0.02721095431170472
25 419 0.050564989684743156
25 6347 0.0385694607919935
25 6348 0.07705141285294195
25 6223 0.031116916729072713
25 6349 0.0
25 6350 0.042405209564413175
25 520 0.019977814746360806
25 6351 0.09631426606617743
25 6352 0.010936965981495178
25 5800 0.0599288766633993
25 1282 0.0
25 4096 0.0
25 6353 0.0
25 5754 0.040655781409087086
25 6354 0.0
25 6209 0.0
25 6355 0.0
25 6356 0.0
25 6357 0.034815531191139566
25 6208 0.03892494720807615
25 5736 0.0
25 6172 0.0
25 6358 0.06741998624632421
25 5815 0.043747863925980714
25 6359 0.0
25 6189 0.05393598899705937
25 1518 0.06317539727139919
25 6360 0.061688709086449876
25 6210 0.03892494720807615
25 5743 0.0
25 6029 0.0
25 6126 0.0
25 6147 0.040655781409087086
26 5729 0.0
26 6361 0.0
26 6362 0.0
27 5727 0.0
27 6359 0.0
27 5733 0.0
28 5733 0.0
29 62 0.10425720702853737
29 56 0.29814239699997197
29 13 0.19611613513818402
29 7 0.16169041669088866
29 5727 0.1126872339638022
29 6288 0.03954198839070622
29 6363 0.0
29 5728 0.3333333333333333
29 4081 0.0
30 6364 0.0397778642087865
30 5727 0.014828245646514833
30 5726 0.0
30 6365 0.0
31 5727 0.0
31 6172 0.0
32 6366 0.0
32 6367 0.0
32 6368 0.0
33 6369 0.0
34 6370 0.06188198326821067
34 4978 0.07465089026901592
34 6371 0.0
34 6372 0.0
34 6373 0.014385511304279034
34 6374 0.022891927640699795
34 4096 0.04711428474315455
34 6212 0.036563621206356534
34 5727 0.0
34 5728 0.0
34 5010 0.0
34 6375 0.0
34 4321 0.0
34 6376 0.029630442547297988
34 6377 0.059708143402653215
34 6378 0.0
34 6379 0.0
35 6330 0.06537204504606134
35 4039 0.08466675133346034
35 5191 0.06085806194501846
35 6248 0.009273581401244287
35 6380 0.0
35 3227 0.04633653645712773
35 5732 0.0
35 4018 0.050251890762960605
35 3833 0.0
36 5729 0.15762208124782012
36 6381 0.08545526052738257
36 5727 0.022418200205745385
36 7 0.02302351325786801
36 419 0.05527899928227821
36 6079 0.07207499701564471
36 6172 0.0
37 6382 0.0
37 6383 0.0
37 6384 0.0
38 1273 0.02475368857441686
38 6250 0.06108472217815261
39 18 0.0
40 6385 0.0
41 6386 0.0
41 5727 0.0
41 5733 0.0
41 5745 0.0
41 5744 0.0
41 6079 0.0
42 7 0.1393195531438382
42 5727 0.1543033499620919
42 6363 0.06482037235521644
42 6387 0.057977103565244846
42 6290 0.016265001215808886
42 4018 0.053933809897246464
42 6308 0.039630153468700545
42 415 0.036369648372665396
42 6057 0.050964719143762556
42 4654 0.0
42 76 0.014847846772912466
42 6177 0.0
42 242 0.0
42 6172 0.0
43 5733 0.0
44 7 0.07372097807744857
44 5727 0.02097030609950108
45 6388 0.053708615552957466
45 3483 0.0890870806374748
45 6243 0.0936585811581694
45 6389 0.04543108504242546
45 6053 0.10450995214374266
45 5760 0.10454167469786334
45 5759 0.0
45 6390 0.0
45 6391 0.029160592175990215
45 6392 0.08703882797784893
45 5757 0.0
45 6235 0.015007505629691604
45 6096 0.02389092412837483
45 6393 0.03450327796711771
45 5808 0.0
45 6394 0.04340993101299245
45 3129 0.04256282653793743
45 6115 0.0
45 4039 0.08257228238447704
45 6211 0.0
45 88 0.0
45 6332 0.0
45 4240 0.037267799624996496
45 6064 0.0300964632714423
46 6396 0.0
46 6070 0.0
46 5728 0.0
46 6302 0.0
47 5727 0.0
47 6397 0.0
48 6398 0.0
49 5729 0.08770580193070293
49 6399 0.01681681984990781
49 6070 0.048795003647426664
49 6400 0.007614311298414658
49 6401 0.03031695312954162
49 5805 0.05157106231293967
49 6402 0.02109122703047989
49 5570 0.0
49 6123 0.0
49 6302 0.010555008273018727
49 5811 0.0
49 88 0.0
49 6365 0.0
49 6403 0.0
49 6115 0.0
49 4654 0.0
50 5733 0.0
51 5727 0.0
52 6404 0.032478490123081544
52 6053 0.0
52 5779 0.0
52 6202 0.019462473604038074
52 1532 0.0
52 5799 0.0
52 6405 0.0
52 6406 0.0
52 6407 0.0
52 6408 0.0
52 6312 0.0
52 4398 0.0
53 5729 0.0
53 5727 0.0
53 4443 0.0
54 5799 0.2262472385086266
54 5754 0.14547859349066158
54 6410 0.1797793663241549
54 6411 0.1781741612749496
54 1324 0.08735706972682653
54 188 0.20406510715543075
54 748 0.159143097011857
54 6412 0.0
54 5779 0.058476088168908785
54 1273 0.09340289249886088
54 6413 0.1652895958081306
54 6121 0.12390243083466015
54 6414 0.15399044764920197
54 6103 0.1259881576697424
54 6212 0.16638758272427567
54 2152 0.05455447255899809
54 1658 0.16281760623877714
54 637 0.09498713802919553
54 6201 0.17287907770565175
54 563 0.07273929674533079
54 6383 0.12598815766974242
54 6416 0.14502326031277202
54 6389 0.10868521945856298
54 6417 0.1144903441976245
54 6405 0.10304733705588529
54 6418 0.1925646092816523
54 5972 0.0
54 6419 0.11023963796102461
54 6420 0.054829307913314085
54 6421 0.1263625660959576
54 6422 0.04491417393119395
54 6423 0.0314970394174356
54 387 0.0807322170835954
54 3855 0.08778010885828721
